gene,day1r1,day1r2,day1r3,day3r1,day3r2,day3r3,day6r1,day6r2,day6r3,day9r2,day9r3
CBG12426,9.581545521,9.65189083,9.62620831,9.254754394,9.295869803,8.799857732,8.919029999,8.895823646,9.024673139,10.36660263,10.29104818
CBG12428,7.287578381,7.363494598,7.358965212,6.614748966,6.754684267,7.065990443,7.047532938,7.285216125,7.131132637,6.694290334,6.717163883
Cbr-hgo-1,11.08646095,11.14174471,11.166278,10.49730866,10.39270953,10.64513163,10.49611215,10.56188869,10.37068927,10.75414692,10.91297025
Cbr-spe-46,9.36848282,9.462779473,9.332310992,5.360599887,5.362720395,6.391892617,5.183397053,5.057398743,5.025780543,7.947568734,8.173158747
CBG12432,8.399733587,8.326279688,8.218039904,4.348656253,4.942061645,5.603074223,4.348656253,4.85230617,4.653694044,7.119896909,7.198070974
Cbr-prmt-7,10.22470912,9.989910002,10.10592215,10.08132257,9.976566854,10.22829749,10.00566391,10.1583712,9.974060836,9.846556383,9.597529963
Cbr-snx-3,11.13536065,11.22421471,11.12890019,11.87882516,11.98298473,12.02262994,11.92673809,11.95172815,12.00197796,10.92517042,10.89739381
Cbr-rad-54.L,11.06522075,10.87371636,10.9015151,11.59645293,11.57867276,11.55935412,11.53385886,11.40314023,11.52722735,10.83930363,10.48659585
Cbr-rsbp-1,9.889960463,10.0676859,10.00733239,9.972198504,10.13002185,9.945900331,9.765135475,9.677875453,9.913780671,10.13838847,10.20342396
Cbr-chaf-1,12.23658756,12.30673021,12.17637758,12.89847353,13.00302087,12.96117211,12.98161627,12.98617428,12.96758052,11.68761789,11.56679037
Cbr-mef-2,8.859097112,8.887759757,8.622771464,8.241939604,8.269490786,8.22235249,8.177166309,8.27758354,8.215103922,8.800463927,8.860207799
Cbr-gei-17,11.762444,11.64427829,11.66323005,12.18448803,12.20182455,12.184494,12.01454017,11.99137596,12.17538738,11.58134829,11.39755799
Cbr-nduf-7,12.26313594,12.31171546,12.3016299,11.73007392,11.72441014,11.83057109,11.8557135,11.90578182,11.58289498,11.84391265,11.96362619
Cbr-gld-4,13.07368009,12.82563387,12.92884226,13.90513866,13.82079087,13.79939701,13.59848422,13.47704356,13.64473749,12.86773941,12.57254932
CBG12448,10.13344145,10.18332142,10.05873282,5.462599498,4.834296272,6.211241172,5.308246547,4.96396192,5.297855082,8.178412399,8.488397642
CBG12449,9.502659326,9.541784861,9.510944959,5.180381281,5.306821173,5.947005196,4.94296397,4.96396192,4.955387721,7.682328408,7.872243026
Cbr-clec-91,10.04493623,9.978071193,10.02940189,10.62576605,10.68494524,10.58767023,10.60407906,10.75437227,10.91796931,9.956238835,9.766682418
Cbr-mel-26,12.0443177,12.02299158,11.99240788,12.68986326,12.78311361,12.74299642,12.83238501,12.82720173,12.76931298,11.74429827,11.5413085
CBG12452,9.927881615,9.571862241,9.793363542,10.31218784,10.4162806,10.26241426,10.5454741,10.51689752,10.32308041,9.676946533,9.428653986
CBG12453,11.87501022,11.75706883,11.78379266,12.17510806,12.15171856,12.25485931,12.11337749,12.13909149,12.17338993,11.81774025,11.72592593
CBG12454,10.65556055,10.65576844,10.68312531,11.07696933,11.04863052,11.10532165,11.03139927,11.00827461,11.01294738,10.3341379,10.23825506
Cbr-slc-36.4,7.613849298,7.387915683,7.609918267,6.443386392,6.526337759,6.410466693,6.408606067,6.382521571,6.493116886,7.088408907,7.170751166
CBG12456,9.346961902,9.487125107,9.323926793,8.179501518,7.931526251,7.727909889,9.5456418,9.816841319,8.554887314,7.450786256,7.602399658
Cbr-eif-3.E,11.82339723,11.79128553,11.76031757,12.10274411,12.08285817,12.21808975,12.03878981,11.9757372,12.05501544,11.52494616,11.51625541
Cbr-cdc-26,10.57307095,10.46070953,10.53585477,11.1136929,11.13339957,11.18369858,11.39046298,11.52173611,11.1270418,9.970040954,9.88132751
Cbr-mrps-30,11.47467967,11.39415253,11.41476128,11.68604789,11.75342968,11.76750204,11.48880019,11.44203194,11.59189638,11.27899963,11.10327103
Cbr-mppe-1,8.580030269,8.50978162,8.452109816,8.723250672,8.791133424,8.908669672,8.946681395,8.962742118,8.863827864,8.203907118,8.239420918
CBG12462,10.23254901,10.31043544,10.1337514,10.43094518,10.55686018,10.58767023,10.50658446,10.51070854,10.45862646,9.636234024,9.619172777
CBG12463,10.74184829,10.83632873,10.73696204,11.0440509,11.13040278,11.1606294,11.17689849,11.20429927,11.20844931,10.35127298,10.27855299
Cbr-cutl-14,5.710883738,5.763875168,5.826721278,6.146809952,6.545373356,6.253686656,6.509840969,6.594758025,6.380324041,6.882633903,7.179917688
CBG12465,12.63503804,12.49980295,12.55545887,12.52783328,12.50458189,12.54444253,12.56711789,12.58661866,12.4224416,12.46171214,12.28001221
Cbr-arch-1,8.12312342,8.236016006,8.069832497,8.269443354,8.410090075,8.266432127,8.84380821,8.760233986,8.305812725,8.402444419,8.195589279
CBG12467,6.633819875,6.605904336,6.601577198,7.152257189,7.132709506,7.077240813,7.546683487,7.32017907,7.041795398,6.512065014,6.59644467
CBG12468,10.36594193,10.41461616,10.17974609,11.01036363,11.2642428,11.17924171,11.18198851,11.27829156,11.20454212,10.04116496,9.829435142
Cbr-col-118,10.40027776,10.66564098,10.51668641,7.363596895,7.690246774,7.855725662,6.9388882,6.827806596,7.311171088,10.10510091,10.37365126
CBG12470,8.477906474,8.742672391,8.814748205,7.332284698,7.238688913,7.132156428,7.007793078,6.892087249,7.327957905,8.98352344,8.917832928
CBG12471,7.975900089,7.941394196,7.852555804,7.810766069,7.738724533,7.90628051,8.327102944,8.259906365,8.034717186,8.006806722,8.226411984
CBG12472,9.079687475,9.089746301,9.096680541,5.245027009,4.348656253,6.232644742,4.835038128,5.057398743,5.342471116,7.210277033,7.293885579
Cbr-dpy-5,12.22312789,12.49173351,12.49705445,6.858785597,7.874940589,10.8090644,6.321460957,6.127820463,10.6997823,14.56093766,14.8471175
CBG12474,7.208854635,6.702384438,6.827709439,6.813394055,6.654146038,6.630483652,6.674402958,5.977415139,6.508457761,7.335700152,7.152234206
CBG12476,7.176072879,7.179422488,7.113784333,6.649977824,6.878011917,6.923266255,6.866319534,7.012207121,6.96806427,7.493110257,7.437738949
CBG12477,9.893674164,9.940604976,9.851364916,5.462599498,5.362720395,6.582889247,5.183397053,5.599681391,5.425372235,8.528683599,8.797253
Cbr-rpl-19,15.64831808,15.82474978,15.66724467,15.38033735,15.56948266,15.71586669,15.42928142,15.51307357,15.52454036,15.36116004,15.51964511
Cbr-let-355,11.58363911,11.45944791,11.49529502,11.84054235,11.8549517,11.84430908,11.7188314,11.62273687,11.74653386,11.38855997,11.20579997
CBG12481,9.11832465,9.216181037,9.196526696,7.973911972,8.095118698,8.135188527,8.245752588,8.223882584,7.993649768,9.377173292,9.485965854
Cbr-mrpl-24,10.68727914,10.61813259,10.68557938,10.69707938,10.72324355,10.83196078,10.8568843,10.94083242,10.62990887,10.41474552,10.44340686
Cbr-zipt-11,10.34439849,10.26244523,10.25218289,10.84274491,10.95856696,10.91778458,11.00045152,11.0205219,10.96492069,10.25916909,10.18680264
Cbr-rpa-4,10.38804593,10.42337164,10.34619081,10.90779675,10.89288441,10.87038541,10.93562901,11.02139274,10.85027356,10.06708058,9.901844037
CBG12485,10.70217512,10.68275696,10.60749165,11.35837759,11.42083903,11.37845333,11.33278829,11.38227751,11.28761905,10.24177199,10.20011499
CBG12486,5.835626125,5.947460197,6.070917936,4.348656253,4.692862253,4.804366496,4.348656253,4.70568995,4.653694044,5.317823569,5.417404963
Cbr-cpd-1,10.6453202,10.3030744,10.40991596,10.75538005,10.67263665,10.56441963,10.42059605,10.31149205,10.22617865,10.32508045,10.18121934
Cbr-pup-3,5.835626125,5.70528216,6.048666762,6.359304843,6.17581427,6.446829707,6.509840969,6.652262707,6.679805123,5.933684442,6.127550253
CBG12489,8.77016648,8.714354174,8.559787796,5.03082764,4.692862253,5.674342597,4.94296397,4.70568995,4.779248828,6.835561026,7.055736077
CBG12493,9.894909941,9.769522911,9.788803697,9.811903956,9.797266119,9.817352756,9.933316581,9.896873272,9.706710276,9.051084168,9.090006408
Cbr-sig-7,10.74596163,10.66809859,10.6533461,11.23185158,11.20494102,11.17924171,11.35227053,11.3679713,11.17461058,10.46358577,10.30137875
Cbr-syx-17,9.95775276,9.89376089,9.925238709,10.17409562,10.3103521,10.31095819,10.31862557,10.31859565,10.37268073,9.648172759,9.451110558
CBG12496,11.97242142,11.77123407,11.8527374,12.40944779,12.40363709,12.40772134,12.44450786,12.41003663,12.34874956,11.46587426,11.21019194
Cbr-mfap-1,12.43133771,12.45045716,12.37972352,12.48234041,12.62177495,12.6173211,12.62405678,12.71971941,12.700042,11.76483992,11.57319768
Cbr-cpn-1,11.4676404,11.46369762,11.49808971,11.82124441,11.77517734,11.83745644,11.91018364,11.9254532,11.79744699,11.02717634,11.02938971
Cbr-cfim-1,10.70146926,10.60536584,10.58049373,11.21223061,11.15788841,11.25803547,11.59182801,11.60251275,11.22066061,10.48961178,10.3687477
Cbr-slc-25A42,10.05049127,10.08495925,10.09365288,10.07977621,10.14940043,10.13404174,10.18300665,10.15202207,10.05194651,9.786618627,9.725835636
Cbr-lmd-1,9.619425725,9.625143127,9.509097619,9.952053594,9.976566854,9.938381848,10.08701442,10.02227373,10.00777387,9.323569302,9.310797206
Cbr-idha-1,12.69707097,12.82618406,12.76429147,12.48087708,12.59430886,12.60265662,12.20265915,12.2382969,12.43892588,12.44642,12.5410826
CBG12505,9.33060746,9.271154722,9.328124996,9.735381309,9.851070831,9.936873434,10.01221291,10.12309978,9.798484776,9.010518359,8.998887776
Cbr-edc-3,11.07124331,10.94907616,10.97223194,11.76030474,11.75683426,11.81095082,11.60920595,11.59609759,11.72760061,10.75046162,10.558121
Cbr-snrp-27,10.67294801,10.65741856,10.55566634,11.09391711,11.05100972,11.08504344,11.41352068,11.54190317,11.13586146,10.1700053,9.934074907
Cbr-ddx-52,10.50026102,10.39990452,10.51668641,10.42730233,10.36237403,10.41752881,10.3499809,10.24593396,10.33027148,10.07004108,9.962999839
Cbr-paxt-1,10.84834972,10.84069248,10.85139673,11.13543531,11.18124461,11.10733388,11.36255446,11.46333621,11.24260155,10.58719406,10.62379852
CBG12510,10.91927121,10.8341419,10.85793892,11.49629479,11.54418527,11.49779344,11.25763718,11.28265626,11.517362,10.65906572,10.52852892
Cbr-tmem-208,10.23254901,10.14029999,10.20163315,10.85996067,10.81289512,10.73377455,10.8605172,10.90636221,10.6340653,9.747696736,9.815083421
Cbr-ran-4,11.35949974,11.42014052,11.36816774,11.89385829,11.97005238,12.04309622,11.90183463,11.94026292,11.87183063,11.01032611,11.04176372
Cbr-daf-8,8.003823904,8.061629604,7.822904891,7.300254698,7.409223966,7.378213944,7.340613791,7.430784263,7.196833074,8.321655666,8.39857861
Cbr-rskn-1,12.92547289,12.76895511,12.82304932,13.54767399,13.5205668,13.47917121,13.30538696,13.25090195,13.35877343,12.53939537,12.19504541
Cbr-serr-1,8.54573933,8.487623432,8.538163334,8.384546986,8.385073601,7.978895153,8.32182116,8.36834131,8.280477643,8.200292749,8.347467754
Cbr-gon-2,11.86747939,11.47122189,11.75292694,12.10160198,11.77565692,11.73880159,11.6322327,11.32840938,11.50788172,11.85539414,11.54782974
Cbr-gpa-15,5.569484382,5.430295375,5.259585541,5.109620104,5.032288234,5.131611284,4.693390515,5.139121994,4.653694044,5.15958332,5.417404963
CBG12522,7.159386787,7.49657316,7.264228824,4.348656253,4.942061645,5.131611284,4.693390515,4.96396192,4.779248828,6.370215765,6.399839337
Cbr-zhp-3,9.295459025,9.191311137,9.125921917,9.940171059,9.996460314,9.997459519,9.945344293,9.965470197,10.00649169,8.73220382,8.589917486
CBG12524,11.02967267,10.99024761,10.9941746,11.36410422,11.4251251,11.47043537,11.59673675,11.55999538,11.40948596,10.7868976,10.73237633
Cbr-tnsl-1,10.76297537,10.48507498,10.63314612,11.42807286,11.30733798,11.29204695,11.3196524,11.23089402,11.24314582,10.73996851,10.34697175
CBG12526,5.881833377,5.542568094,5.617153805,5.413035947,5.18214647,5.064820786,5.308246547,5.399132564,5.297855082,5.481322306,5.335069969
Cbr-axl-1,6.633819875,6.853143174,6.464156961,5.889194433,5.954693518,5.863323981,5.721078359,5.599681391,5.865759352,6.816264166,7.095148388
CBG12529,5.473948251,5.610800116,5.474932533,5.638614814,5.984688334,5.351579658,5.416830688,5.553312671,5.425372235,5.481322306,5.377196599
Cbr-sec-12,10.15629058,10.27001608,10.18438159,10.3727887,10.47770891,10.45699365,10.55783479,10.52674497,10.49198649,10.04518243,9.974667488
Cbr-ceh-6,5.926232347,5.971428791,5.930661095,5.678194612,5.719111166,5.708225975,5.364222612,5.212478471,5.637477136,6.342655016,6.349887458
Cbr-cdc-5L,12.37800946,12.21391804,12.27281813,12.81522487,12.78359054,12.73369166,12.85007921,12.81017089,12.722073,12.16155677,11.9810782
CBG12533,11.99275466,11.95082418,11.9330662,12.27878872,12.30874426,12.33058944,12.27146817,12.16926167,12.1486214,11.52710153,11.32954763
Cbr-zhp-2,10.00429527,10.02613211,9.994190729,10.75538005,10.8452423,10.83114928,10.80880456,10.74702017,10.78896834,9.666549704,9.467726148
CBG12535,8.942843893,8.870761268,8.796664934,9.593004245,9.645919088,9.594354855,9.799621342,9.826842597,9.516186387,8.51422524,8.339440036
CBG12536,6.107451418,6.017941423,6.048666762,5.03082764,5.18214647,5.834000314,5.248263189,5.139121994,5.089082808,5.481322306,5.829080483
CBG12539,7.453386662,7.569345565,7.375520617,4.833249248,4.834296272,5.565475341,5.033323069,5.553312671,4.875057,6.796687756,6.973352076
Cbr-unc-120,7.923239053,8.236016006,8.023754594,7.701424159,7.770145173,7.369161632,7.264585326,7.285216125,7.579335309,8.520026091,8.722195819
CBG12545,10.49130423,10.33332849,10.57079102,9.134674714,9.249618381,9.384550887,8.32182116,8.351756838,9.655264096,12.27041534,12.36419833
CBG12546,7.937795489,7.874384342,7.910063343,4.692116706,4.348656253,5.891904444,4.693390515,4.70568995,4.955387721,6.864000288,7.11444016
CBG12549,7.576971958,7.569345565,7.463235985,6.066987838,6.341150542,6.253686656,5.986971065,6.127820463,5.94053756,6.628862429,6.582326901
Cbr-tin-44,11.48701872,11.29429173,11.39240387,11.20869861,11.1855821,11.30145164,11.06642315,11.11247768,10.86307811,10.92571516,10.9363554
Cbr-chn-1,10.31792995,10.2743245,10.26755477,10.72603018,10.75180194,10.73029667,10.90253212,10.84077986,10.85882255,9.991020246,9.846470667
CBG12552,10.1197675,9.94736719,10.00863999,10.59254161,10.58230714,10.58285717,10.8919207,10.87587102,10.50202779,9.932576059,9.710408464
Cbr-pigv-1,12.57773619,12.45402143,12.43034511,13.34527233,13.37197559,13.35087944,13.36621969,13.24457713,13.287219,12.37482769,12.06378935
CBG12554,10.73978721,10.51268675,10.66665727,11.3176417,11.29601581,11.25380278,11.27543516,11.16622314,11.12822088,10.58305583,10.34697175
CBG12555,5.569484382,5.792023808,5.54861583,4.348656253,4.348656253,4.671558963,4.348656253,4.348656253,4.779248828,5.353021843,5.628114437
CBG12556,7.018106764,7.261305346,7.367267396,6.269283317,6.384666378,6.645975685,6.548228267,6.513963253,6.679805123,7.419754276,7.343498675
CBG12558,5.246444588,5.30223808,5.307163678,5.109620104,5.306821173,5.526394593,4.835038128,5.139121994,4.653694044,5.353021843,5.562806102
CBG12559,9.929088422,9.861186361,9.883082459,10.04056805,9.894128363,9.994562437,9.485702489,9.584272939,9.876364191,9.642878864,9.815083421
CBG12561,11.61770506,11.65340178,11.61684257,6.766424168,6.863196762,7.936988165,6.429496625,6.652262707,6.508457761,9.538412343,9.710408464
Cbr-ech-1.2,13.299518,13.26553823,13.31825632,13.75353644,13.67378662,13.6870683,13.51220879,13.45578224,13.54541878,13.28435762,13.18516296
Cbr-mrpl-23,10.14179218,10.02995961,10.10958266,9.970530473,10.07651583,10.00611599,10.16842276,10.14084335,9.85372428,9.694962403,9.651847255
Cbr-fars-1,12.60478568,12.51512538,12.60296267,12.63276296,12.66435047,12.76695404,12.67393884,12.66894378,12.57138004,12.30557755,12.33257207
Cbr-rbm-5,11.57557328,11.45992072,11.52847911,11.87258923,11.88770819,11.87021424,11.60217139,11.48559303,11.66073267,11.14554129,11.13075339
Cbr-rps-17,14.6137816,14.6986256,14.65992346,14.42489319,14.50958693,14.67311572,14.33532389,14.45992753,14.25300681,14.23963882,14.42612292
Cbr-col-56,5.246444588,5.643260787,5.307163678,6.120782285,5.892266882,5.999603939,6.691486889,6.777509597,5.916150318,6.864000288,6.896960458
Cbr-frk-1,9.840790881,9.811642586,9.842592151,5.678194612,5.512069586,6.253686656,5.308246547,5.453390169,5.297855082,7.947568734,8.186659283
CBG12570,7.500190345,7.540686254,7.623780767,7.245180522,7.120417614,6.897960675,6.708354919,6.777509597,6.946248252,8.392987034,8.260842838
Cbr-spp-15,10.22274246,10.21504565,10.24776066,10.44061472,10.44792384,10.49540718,11.10903996,11.2577465,10.7949205,9.882930239,9.93805356
Cbr-cof-2,6.125988887,6.187771174,6.092763983,5.678194612,5.719111166,5.772925789,5.558783364,5.644013179,5.537185164,6.397194511,6.432091607
Cbr-cebp-1,10.13970903,10.2295408,10.10225232,11.66712805,11.8311562,11.84511314,11.59292028,11.63757907,11.87815158,10.81774763,10.57439706
Cbr-cebp-2,9.075329696,9.191311137,9.104046789,9.475565652,9.645919088,9.667136067,9.741677724,9.943578215,9.786580636,8.876959044,8.62332222
Cbr-lpd-2,11.12170839,11.09197601,11.056805,11.18516794,11.34789351,11.32354506,11.20288645,11.22334542,11.19444618,10.40852252,10.26911003
Cbr-let-611,11.12697456,11.09014459,11.10709837,11.30644949,11.3607364,11.34644142,11.36255446,11.29423131,11.34503003,10.86452538,10.68661495
CBG12578,10.96879801,11.03345665,10.96079651,9.393253955,9.309195102,9.468417091,8.946681395,8.868934644,9.047320249,10.54951545,10.77376598
Cbr-oac-9,9.484708978,9.336529776,9.391678907,5.304809179,5.306821173,5.891904444,5.248263189,5.057398743,5.025780543,7.329020355,7.482586085
Cbr-twk-37,6.901712337,6.422040284,6.658332241,5.109620104,4.834296272,4.348656253,4.693390515,4.70568995,4.348656253,5.95301847,5.775380278
Cbr-chdp-1,11.33240285,11.30116855,11.25211027,12.16128822,12.19681993,12.15107285,12.03477641,11.9922645,12.19942401,11.55130651,11.41858521
CBG12582,11.06796139,11.22755071,11.09176197,11.75933938,11.82930942,11.76367979,11.58415883,11.57312025,11.80151737,11.25449219,11.06982743
Cbr-pnk-1,12.13727443,12.08897184,12.13747493,12.01082547,11.98837366,12.05461253,12.54075756,12.54634963,12.45569361,11.80180581,11.80027145
CBG12586,9.206630428,9.06506242,9.270389483,5.109620104,5.415257161,6.098260937,5.416830688,4.96396192,5.297855082,7.381586042,7.343498675
Cbr-col-58,8.392729964,8.49134033,8.673225177,6.42287586,6.447290145,6.661289076,5.416830688,5.399132564,6.819584016,9.7290838,9.990078887
Cbr-hrpk-1,12.60421943,12.55107108,12.52106712,13.25689496,13.35298072,13.37293002,13.04962313,13.04494835,13.07618299,12.02968968,11.96817109
Cbr-let-381,5.439849304,5.947460197,5.930661095,5.678194612,5.512069586,5.398520943,5.558783364,5.453390169,5.50135753,6.114065709,5.905080626
CBG12590,7.07279686,6.876711225,7.021365175,4.348656253,4.348656253,4.990503977,4.348656253,4.70568995,4.348656253,5.852913501,6.16748495
Cbr-mut-2,9.212593715,9.154351833,9.14746945,10.15071973,10.26733954,10.16271299,10.34739384,10.35082887,10.20062008,9.177372609,8.986119534
